rawName,canonicalName,confidenceScore,algorithm,timestamp
ElevenLabs,ElevenLabs,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.037155Z
OpenAI,OpenAI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.037165Z
Anthropic,Anthropic,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.037175Z
Cohere,Cohere,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.037337Z
Mistral AI,Mistral AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.037372Z
Stability AI,Stability AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.037394Z
Hugging Face,Hugging Face,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.037408Z
Midjourney,Midjourney,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.037428Z
Runway,Runway,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.037442Z
Scale AI,Scale AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.037453Z
Perplexity AI,Perplexity AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.037465Z
Anthropic,Anthropic,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.050308Z
Cohere,Cohere,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.050356Z
Mistral AI,Mistral AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.050395Z
Stability AI,Stability AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.050412Z
Hugging Face,Hugging Face,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.050430Z
Midjourney,Midjourney,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.050447Z
Runway,Runway,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.050461Z
Scale AI,Scale AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.050475Z
Perplexity AI,Perplexity AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.050492Z
Glean,Glean,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.050506Z
Adept AI,Adept AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.050521Z
Character.ai,Character.ai,0.75,Normalized Capitalization,2026-08-16T15:06:54.050560Z
Together AI,Together AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.050578Z
Anyscale,Anyscale,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.050591Z
Inflection AI,Inflection AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.050607Z
Pinecone,Pinecone,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.050625Z
Weaviate,Weaviate,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.050638Z
Qdrant,Qdrant,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.050666Z
Chroma,Chroma,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.050682Z
LangChain,LangChain,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.050698Z
LlamaIndex,LlamaIndex,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.050713Z
Weights & Biases,Weights & Biases,0.75,Normalized Capitalization,2026-08-16T15:06:54.050745Z
Replicate,Replicate,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.050760Z
EleutherAI,EleutherAI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.050773Z
Groq,Groq,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.050786Z
SambaNova,SambaNova,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.050800Z
Cerebras Systems,Cerebras Systems,0.88,Fuzzy Token Match,2026-08-16T15:06:54.050819Z
Etched,Etched,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.050840Z
Cognition AI,Cognition AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.050854Z
Harvey AI,Harvey AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.050868Z
Synthesia,Synthesia,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.050882Z
ElevenLabs,ElevenLabs,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.050895Z
OpenAI,OpenAI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.050909Z
Anthropic,Anthropic,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.050923Z
Cohere,Cohere,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.050935Z
Mistral AI,Mistral AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.050950Z
Stability AI,Stability AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.050966Z
Hugging Face,Hugging Face,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.050980Z
Midjourney,Midjourney,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.050994Z
Runway,Runway,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051010Z
Scale AI,Scale AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051030Z
Perplexity AI,Perplexity AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051050Z
Glean,Glean,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051068Z
Adept AI,Adept AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051082Z
Character.ai,Character.ai,0.75,Normalized Capitalization,2026-08-16T15:06:54.051104Z
Together AI,Together AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051121Z
Anyscale,Anyscale,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051135Z
Inflection AI,Inflection AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051150Z
Pinecone,Pinecone,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051165Z
Weaviate,Weaviate,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051178Z
Qdrant,Qdrant,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051192Z
Chroma,Chroma,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051205Z
LangChain,LangChain,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051219Z
LlamaIndex,LlamaIndex,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051237Z
Weights & Biases,Weights & Biases,0.75,Normalized Capitalization,2026-08-16T15:06:54.051260Z
Replicate,Replicate,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051274Z
EleutherAI,EleutherAI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051287Z
Groq,Groq,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051301Z
SambaNova,SambaNova,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051315Z
Cerebras Systems,Cerebras Systems,0.88,Fuzzy Token Match,2026-08-16T15:06:54.051337Z
Etched,Etched,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051353Z
Cognition AI,Cognition AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051367Z
Harvey AI,Harvey AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051381Z
Synthesia,Synthesia,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051393Z
ElevenLabs,ElevenLabs,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051406Z
OpenAI,OpenAI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051420Z
Anthropic,Anthropic,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051444Z
Cohere,Cohere,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051457Z
Mistral AI,Mistral AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051470Z
Stability AI,Stability AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051484Z
Hugging Face,Hugging Face,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051498Z
Midjourney,Midjourney,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051511Z
Runway,Runway,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051523Z
Scale AI,Scale AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051540Z
Perplexity AI,Perplexity AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051554Z
Glean,Glean,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051567Z
Adept AI,Adept AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051580Z
Character.ai,Character.ai,0.75,Normalized Capitalization,2026-08-16T15:06:54.051602Z
Together AI,Together AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051618Z
Anyscale,Anyscale,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051631Z
Inflection AI,Inflection AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051648Z
Pinecone,Pinecone,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051664Z
Weaviate,Weaviate,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051676Z
Qdrant,Qdrant,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051689Z
Chroma,Chroma,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051702Z
LangChain,LangChain,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051714Z
LlamaIndex,LlamaIndex,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051727Z
Weights & Biases,Weights & Biases,0.75,Normalized Capitalization,2026-08-16T15:06:54.051748Z
Replicate,Replicate,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051761Z
EleutherAI,EleutherAI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051774Z
Groq,Groq,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051786Z
SambaNova,SambaNova,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051804Z
Cerebras Systems,Cerebras Systems,0.88,Fuzzy Token Match,2026-08-16T15:06:54.051822Z
Etched,Etched,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051836Z
Cognition AI,Cognition AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051849Z
Harvey AI,Harvey AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051862Z
Synthesia,Synthesia,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051875Z
ElevenLabs,ElevenLabs,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051887Z
OpenAI,OpenAI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051900Z
Anthropic,Anthropic,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051926Z
Cohere,Cohere,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051939Z
Mistral AI,Mistral AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051952Z
Stability AI,Stability AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051966Z
Hugging Face,Hugging Face,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051979Z
Midjourney,Midjourney,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.051996Z
Runway,Runway,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052012Z
Scale AI,Scale AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052025Z
Perplexity AI,Perplexity AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052039Z
Glean,Glean,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052052Z
Adept AI,Adept AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052066Z
Character.ai,Character.ai,0.75,Normalized Capitalization,2026-08-16T15:06:54.052087Z
Together AI,Together AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052101Z
Anyscale,Anyscale,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052114Z
Inflection AI,Inflection AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052127Z
Pinecone,Pinecone,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052139Z
Weaviate,Weaviate,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052152Z
Qdrant,Qdrant,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052165Z
Chroma,Chroma,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052196Z
LangChain,LangChain,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052210Z
LlamaIndex,LlamaIndex,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052226Z
Weights & Biases,Weights & Biases,0.75,Normalized Capitalization,2026-08-16T15:06:54.052248Z
Replicate,Replicate,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052263Z
EleutherAI,EleutherAI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052288Z
Groq,Groq,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052304Z
SambaNova,SambaNova,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052317Z
Cerebras Systems,Cerebras Systems,0.88,Fuzzy Token Match,2026-08-16T15:06:54.052335Z
Etched,Etched,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052348Z
Cognition AI,Cognition AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052361Z
Harvey AI,Harvey AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052374Z
Synthesia,Synthesia,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052391Z
ElevenLabs,ElevenLabs,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052404Z
OpenAI,OpenAI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052417Z
Anthropic,Anthropic,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052430Z
Cohere,Cohere,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052442Z
Mistral AI,Mistral AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052456Z
Stability AI,Stability AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052472Z
Hugging Face,Hugging Face,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052485Z
Midjourney,Midjourney,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052499Z
Runway,Runway,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052514Z
Scale AI,Scale AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052527Z
Perplexity AI,Perplexity AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052541Z
Glean,Glean,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052554Z
Adept AI,Adept AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052571Z
Character.ai,Character.ai,0.75,Normalized Capitalization,2026-08-16T15:06:54.052591Z
Together AI,Together AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052606Z
Anyscale,Anyscale,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052618Z
Inflection AI,Inflection AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052632Z
Pinecone,Pinecone,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052645Z
Weaviate,Weaviate,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052658Z
Anthropic,Anthropic,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052684Z
Cohere,Cohere,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052714Z
Mistral AI,Mistral AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052740Z
Stability AI,Stability AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052757Z
Hugging Face,Hugging Face,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052775Z
Midjourney,Midjourney,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052943Z
Runway,Runway,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.052975Z
Scale AI,Scale AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053002Z
Perplexity AI,Perplexity AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053017Z
Glean,Glean,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053032Z
Adept AI,Adept AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053046Z
Character.ai,Character.ai,0.75,Normalized Capitalization,2026-08-16T15:06:54.053074Z
Together AI,Together AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053090Z
Anyscale,Anyscale,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053106Z
Inflection AI,Inflection AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053121Z
Pinecone,Pinecone,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053135Z
Weaviate,Weaviate,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053238Z
Qdrant,Qdrant,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053255Z
Chroma,Chroma,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053274Z
LangChain,LangChain,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053288Z
LlamaIndex,LlamaIndex,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053306Z
Weights & Biases,Weights & Biases,0.75,Normalized Capitalization,2026-08-16T15:06:54.053331Z
Replicate,Replicate,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053444Z
EleutherAI,EleutherAI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053466Z
Groq,Groq,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053480Z
SambaNova,SambaNova,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053498Z
Cerebras Systems,Cerebras Systems,0.88,Fuzzy Token Match,2026-08-16T15:06:54.053519Z
Etched,Etched,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053534Z
Cognition AI,Cognition AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053549Z
Harvey AI,Harvey AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053563Z
Synthesia,Synthesia,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053576Z
ElevenLabs,ElevenLabs,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053590Z
OpenAI,OpenAI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053604Z
Anthropic,Anthropic,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053617Z
Cohere,Cohere,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053633Z
Mistral AI,Mistral AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053648Z
Stability AI,Stability AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053665Z
Hugging Face,Hugging Face,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053740Z
Midjourney,Midjourney,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053758Z
Runway,Runway,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053772Z
Scale AI,Scale AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053786Z
Perplexity AI,Perplexity AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053800Z
Glean,Glean,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053814Z
Adept AI,Adept AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053829Z
Character.ai,Character.ai,0.75,Normalized Capitalization,2026-08-16T15:06:54.053852Z
Together AI,Together AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053866Z
Anyscale,Anyscale,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053879Z
Inflection AI,Inflection AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053899Z
Pinecone,Pinecone,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053912Z
Weaviate,Weaviate,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053928Z
Qdrant,Qdrant,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053942Z
Chroma,Chroma,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053956Z
LangChain,LangChain,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053970Z
LlamaIndex,LlamaIndex,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.053984Z
Weights & Biases,Weights & Biases,0.75,Normalized Capitalization,2026-08-16T15:06:54.054005Z
Replicate,Replicate,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054020Z
EleutherAI,EleutherAI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054033Z
Groq,Groq,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054047Z
SambaNova,SambaNova,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054061Z
Cerebras Systems,Cerebras Systems,0.88,Fuzzy Token Match,2026-08-16T15:06:54.054085Z
Etched,Etched,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054098Z
Cognition AI,Cognition AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054116Z
Harvey AI,Harvey AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054130Z
Synthesia,Synthesia,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054147Z
ElevenLabs,ElevenLabs,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054161Z
OpenAI,OpenAI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054176Z
Anthropic,Anthropic,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054190Z
Cohere,Cohere,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054204Z
Mistral AI,Mistral AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054217Z
Stability AI,Stability AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054235Z
Hugging Face,Hugging Face,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054252Z
Midjourney,Midjourney,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054268Z
Runway,Runway,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054281Z
Scale AI,Scale AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054295Z
Perplexity AI,Perplexity AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054310Z
Glean,Glean,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054327Z
Adept AI,Adept AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054341Z
Character.ai,Character.ai,0.75,Normalized Capitalization,2026-08-16T15:06:54.054363Z
Together AI,Together AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054377Z
Anyscale,Anyscale,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054390Z
Inflection AI,Inflection AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054408Z
Pinecone,Pinecone,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054422Z
Weaviate,Weaviate,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054438Z
Qdrant,Qdrant,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054452Z
Chroma,Chroma,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054465Z
LangChain,LangChain,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054478Z
LlamaIndex,LlamaIndex,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054492Z
Weights & Biases,Weights & Biases,0.75,Normalized Capitalization,2026-08-16T15:06:54.054514Z
Replicate,Replicate,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054533Z
EleutherAI,EleutherAI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054547Z
Groq,Groq,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054560Z
SambaNova,SambaNova,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054574Z
Cerebras Systems,Cerebras Systems,0.88,Fuzzy Token Match,2026-08-16T15:06:54.054592Z
Etched,Etched,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054610Z
Cognition AI,Cognition AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054625Z
Harvey AI,Harvey AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054640Z
Synthesia,Synthesia,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054653Z
ElevenLabs,ElevenLabs,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054667Z
OpenAI,OpenAI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054680Z
Anthropic,Anthropic,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054694Z
Cohere,Cohere,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054707Z
Mistral AI,Mistral AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054722Z
Stability AI,Stability AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054742Z
Hugging Face,Hugging Face,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054757Z
Midjourney,Midjourney,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054770Z
Runway,Runway,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054786Z
Scale AI,Scale AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054800Z
Perplexity AI,Perplexity AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054814Z
Glean,Glean,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054827Z
Adept AI,Adept AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054842Z
Character.ai,Character.ai,0.75,Normalized Capitalization,2026-08-16T15:06:54.054866Z
Together AI,Together AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054880Z
Anyscale,Anyscale,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054894Z
Inflection AI,Inflection AI,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054908Z
Pinecone,Pinecone,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054924Z
Weaviate,Weaviate,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054940Z
Qdrant,Qdrant,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054955Z
Chroma,Chroma,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054968Z
LangChain,LangChain,1.0,Deterministic Seed Exact,2026-08-16T15:06:54.054982Z
